activity_id,institution_id,source_id,experiment_id,frequency,realm,table_id,member_id,grid_label,variable_id,version_id,time_range,chunk_freq,platform,dimensions,cell_methods,standard_name,path
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,zg500,v20210201,20310101-20401231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20310101-20401231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,zg500,v20210201,20410101-20501231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20410101-20501231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,zg500,v20210201,20510101-20601231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20510101-20601231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,zg500,v20210201,20610101-20701231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20610101-20701231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,zg500,v20210201,20710101-20801231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20710101-20801231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,zg500,v20210201,20810101-20901231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20810101-20901231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,zg500,v20210201,20910101-21001231,NA,NA,NA,NA,geopotential_height,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/zg500/gr3/v20210201/zg500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20910101-21001231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,hus500,v20210201,20110101-20201231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20110101-20201231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,hus500,v20210201,20210101-20301231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20210101-20301231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,hus500,v20210201,20310101-20401231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20310101-20401231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,hus500,v20210201,20410101-20501231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20410101-20501231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,hus500,v20210201,20510101-20601231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20510101-20601231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,hus500,v20210201,20610101-20701231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20610101-20701231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,hus500,v20210201,20710101-20801231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20710101-20801231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,hus500,v20210201,20810101-20901231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20810101-20901231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r28i1p1f1,gr3,hus500,v20210201,20910101-21001231,NA,NA,NA,NA,specific_humidity,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/day/hus500/gr3/v20210201/hus500_day_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_20910101-21001231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cape,v20210201,201101010600-202101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_201101010600-202101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cape,v20210201,202101010600-203101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_202101010600-203101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cape,v20210201,203101010600-204101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_203101010600-204101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cape,v20210201,204101010600-205101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_204101010600-205101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cape,v20210201,205101010600-206101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_205101010600-206101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cape,v20210201,206101010600-207101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_206101010600-207101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cape,v20210201,207101010600-208101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_207101010600-208101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cape,v20210201,208101010600-209101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_208101010600-209101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cape,v20210201,209101010600-210101010000,NA,NA,NA,NA,atmosphere_convective_available_potential_energy_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cape/gr3/v20210201/cape_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_209101010600-210101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,uas,v20210201,201101010600-202101010000,NA,NA,NA,NA,eastward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/uas/gr3/v20210201/uas_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_201101010600-202101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,uas,v20210201,202101010600-203101010000,NA,NA,NA,NA,eastward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/uas/gr3/v20210201/uas_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_202101010600-203101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,uas,v20210201,203101010600-204101010000,NA,NA,NA,NA,eastward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/uas/gr3/v20210201/uas_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_203101010600-204101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,vas,v20210201,201101010600-202101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_201101010600-202101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,vas,v20210201,202101010600-203101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_202101010600-203101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,vas,v20210201,203101010600-204101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_203101010600-204101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,vas,v20210201,204101010600-205101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_204101010600-205101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,vas,v20210201,205101010600-206101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_205101010600-206101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,vas,v20210201,206101010600-207101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_206101010600-207101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,vas,v20210201,207101010600-208101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_207101010600-208101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,vas,v20210201,208101010600-209101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_208101010600-209101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,vas,v20210201,209101010600-210101010000,NA,NA,NA,NA,northward_wind,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/vas/gr3/v20210201/vas_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_209101010600-210101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cin,v20210201,201101010600-202101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_201101010600-202101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cin,v20210201,202101010600-203101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_202101010600-203101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cin,v20210201,203101010600-204101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_203101010600-204101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cin,v20210201,204101010600-205101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_204101010600-205101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cin,v20210201,205101010600-206101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_205101010600-206101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cin,v20210201,206101010600-207101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_206101010600-207101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cin,v20210201,207101010600-208101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_207101010600-208101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cin,v20210201,208101010600-209101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_208101010600-209101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,6hr,r28i1p1f1,gr3,cin,v20210201,209101010600-210101010000,NA,NA,NA,NA,atmosphere_convective_inhibition_wrt_surface,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r28i1p1f1/6hr/cin/gr3/v20210201/cin_6hr_GFDL-SPEAR-MED_scenarioSSP5-85_r28i1p1f1_gr3_209101010600-210101010000.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r14i1p1f1,gr3,prw,v20210201,20110101-20201231,NA,NA,NA,NA,atmosphere_mass_content_of_water_vapor,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r14i1p1f1/day/prw/gr3/v20210201/prw_day_GFDL-SPEAR-MED_scenarioSSP5-85_r14i1p1f1_gr3_20110101-20201231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r14i1p1f1,gr3,prw,v20210201,20210101-20301231,NA,NA,NA,NA,atmosphere_mass_content_of_water_vapor,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r14i1p1f1/day/prw/gr3/v20210201/prw_day_GFDL-SPEAR-MED_scenarioSSP5-85_r14i1p1f1_gr3_20210101-20301231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r14i1p1f1,gr3,prw,v20210201,20310101-20401231,NA,NA,NA,NA,atmosphere_mass_content_of_water_vapor,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r14i1p1f1/day/prw/gr3/v20210201/prw_day_GFDL-SPEAR-MED_scenarioSSP5-85_r14i1p1f1_gr3_20310101-20401231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r14i1p1f1,gr3,prw,v20210201,20410101-20501231,NA,NA,NA,NA,atmosphere_mass_content_of_water_vapor,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r14i1p1f1/day/prw/gr3/v20210201/prw_day_GFDL-SPEAR-MED_scenarioSSP5-85_r14i1p1f1_gr3_20410101-20501231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r14i1p1f1,gr3,prw,v20210201,20510101-20601231,NA,NA,NA,NA,atmosphere_mass_content_of_water_vapor,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r14i1p1f1/day/prw/gr3/v20210201/prw_day_GFDL-SPEAR-MED_scenarioSSP5-85_r14i1p1f1_gr3_20510101-20601231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r14i1p1f1,gr3,prw,v20210201,20610101-20701231,NA,NA,NA,NA,atmosphere_mass_content_of_water_vapor,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r14i1p1f1/day/prw/gr3/v20210201/prw_day_GFDL-SPEAR-MED_scenarioSSP5-85_r14i1p1f1_gr3_20610101-20701231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r14i1p1f1,gr3,prw,v20210201,20710101-20801231,NA,NA,NA,NA,atmosphere_mass_content_of_water_vapor,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r14i1p1f1/day/prw/gr3/v20210201/prw_day_GFDL-SPEAR-MED_scenarioSSP5-85_r14i1p1f1_gr3_20710101-20801231.nc
NA,NOAA-GFDL,GFDL-SPEAR-MED,scenarioSSP5-85,NA,NA,day,r14i1p1f1,gr3,prw,v20210201,20810101-20901231,NA,NA,NA,NA,atmosphere_mass_content_of_water_vapor,/data/2/GFDL-LARGE-ENSEMBLES/TFTEST/CMIP/NOAA-GFDL/GFDL-SPEAR-MED/scenarioSSP5-85/r14i1p1f1/day/prw/gr3/v20210201/prw_day_GFDL-SPEAR-MED_scenarioSSP5-85_r14i1p1f1_gr3_20810101-20901231.nc
